date,session_key,y,x,z,meeting_key,driver_number
2024-04-07T05:24:57.922000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:24:58.221000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:24:58.501000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:24:58.741000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:24:58.861000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:24:59.181000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:24:59.481000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:24:59.641000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:24:59.981000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:00.321000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:00.741000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:01.001000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:01.161000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:01.581000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:01.801000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:01.861000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:02.202000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:02.442000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:02.701000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:02.941000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:03.181000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:03.342000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:03.642000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:03.741000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:03.942000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:04.122000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:04.362000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:04.601000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:04.821000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:05.120000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:05.321000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:05.581000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:05.781000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:06.101000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:06.301000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:06.721000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:06.802000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:07.041000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:07.521000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:07.922000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:08.081000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:08.242000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:08.541000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:08.782000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:08.901000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:09.101000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:09.401000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:09.802000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:09.902000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:10.222000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:10.682000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:10.902000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:11.121000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:11.421000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:11.841000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:11.960000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:12.261000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:12.641000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:12.801000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:13.021000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:13.321000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:13.602000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:13.781000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:14.041000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:14.381000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:14.781000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:14.941000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:15.282000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:15.461000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:15.622000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:15.882000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:16.122000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:16.342000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:16.501000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:16.821000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:16.902000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:17.162000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:17.422000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:17.602000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:18.041000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:18.281000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:18.581000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:18.841000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:19.101000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:19.301000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:19.661000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:19.841000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:19.961000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:20.341000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:20.601000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:20.821000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:21.061000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:21.401000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:21.761000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:21.921000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:22.142000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:22.402000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:22.722000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:23.061000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:23.301000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:23.562000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:23.842000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:24.201000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:24.401000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:24.621000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:24.841000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:25.241000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:25.461000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:25.741000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:25.901000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:26.201000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:26.461000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:26.641000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:26.841000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:27.181000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:27.461000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:27.881000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:28.201000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:28.461000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:28.761000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:29.081000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:29.301000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:29.502000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:29.742000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:29.921000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:30.062000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:30.401000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:30.642000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:31+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:31.161000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:31.521000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:31.881000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:32.201000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:32.421000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:32.641000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:32.861000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:33.141000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:33.202000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:33.482000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:33.821000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:34.022000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:34.261000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:35.061000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:35.221000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:35.422000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:35.742000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:36.121000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:36.361000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:36.782000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:37.001000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:37.261000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:37.561000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:37.841000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:38.161000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:38.441000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:38.620000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:38.841000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:39.161000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:39.462000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:39.621000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:39.861000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:40.181000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:40.381000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:40.641000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:40.981000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:41.362000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:41.561000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:41.801000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:42.161000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:42.262000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:42.502000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:42.742000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:43.042000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:43.342000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:43.582000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:43.822000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:44.002000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:44.181000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:44.401000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:44.641000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:44.861000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:45.041000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:45.261000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:45.501000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:45.901000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:46.341000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:46.581000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:47.001000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:47.281000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:47.601000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:47.821000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:48.222000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:48.281000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:48.601000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:48.842000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:49.262000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:49.481000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:49.642000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:49.862000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:50.162000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:50.402000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:50.601000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:50.901000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:51.120000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:51.361000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:51.701000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:51.881000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:52.081000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:52.542000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:52.861000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:53.181000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:53.382000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:53.421000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:53.801000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:54.162000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:54.361000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:54.641000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:54.802000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:55.042000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:55.342000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:55.661000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:55.862000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:56.202000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:56.502000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:56.722000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:56.962000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:57.162000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:57.421000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:57.701000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:57.961000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:58.220000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:58.461000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:58.761000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:59.081000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:59.361000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:59.541000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:25:59.801000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:26:00.121000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:26:00.501000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:26:00.682000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:26:00.881000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:26:01.101000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:26:01.481000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:26:01.622000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:26:01.882000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:26:02.042000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:26:02.281000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:26:02.742000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:26:03.081000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:26:03.422000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:26:03.641000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:26:03.862000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:26:04.180000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:26:04.441000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:26:04.621000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:26:04.941000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:26:05.221000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:26:05.541000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:26:05.701000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:26:05.961000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:26:06.121000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:26:06.402000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:26:06.581000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:26:06.781000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:26:06.942000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:26:07.181000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:26:07.401000+00:00,9496,-3383,3692,766,1232,1
2024-04-07T05:26:07.582000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:07.881000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:08.181000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:08.402000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:08.721000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:09.122000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:09.341000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:09.762000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:10.062000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:10.362000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:10.720000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:11.201000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:11.560000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:11.621000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:11.821000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:12.201000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:12.621000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:12.662000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:13.021000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:13.381000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:13.681000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:13.782000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:14.141000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:14.421000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:14.701000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:14.781000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:15.122000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:15.281000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:15.482000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:15.682000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:15.901000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:16.121000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:16.302000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:16.981000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:17.341000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:17.561000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:17.921000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:18.121000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:18.281000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:18.561000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:18.721000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:19.161000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:19.521000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:19.782000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:20.141000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:20.401000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:20.741000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:21.021000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:21.321000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:21.682000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:21.821000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:22.062000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:22.322000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:22.661000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:22.721000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:23.042000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:23.201000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:23.382000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:23.582000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:23.800000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:24.121000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:24.461000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:24.681000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:24.861000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:25.061000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:25.321000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:25.781000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:25.821000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:26.181000+00:00,9496,-3383,3693,766,1232,1
2024-04-07T05:26:26.621000+00:00,9496,-3383,3693,766,1232,1
