lap,x,y,throttle,brake,n_gear,mds_x,mds_y,driver
6,1793.0,-953.0,100.0,0.0,7.0,0.3582158153441752,-0.04639090177628591,
6,2055.9310344827586,-1260.6206896551723,100.0,0.0,7.0,0.3582158153441752,-0.04639090177628591,
6,2441.2758620689656,-1710.3793103448277,100.0,0.0,7.0,0.3582158153441752,-0.04639090177628591,
6,2638.551724137931,-1940.4137931034481,100.0,0.0,7.0,0.3582158153441752,-0.04639090177628591,
6,2826.206896551724,-2160.551724137931,100.0,0.0,7.0,0.3582158153441752,-0.04639090177628591,
6,3041.2758620689656,-2412.241379310345,100.0,0.0,7.0,0.3582158153441752,-0.04639090177628591,
6,3343.793103448276,-2765.7241379310344,100.0,0.0,7.0,0.3582158153441752,-0.04639090177628591,
6,3644.655172413793,-3116.965517241379,100.0,0.0,7.0,0.3582158153441752,-0.04639090177628591,
6,4013.0,-3551.0,100.0,0.0,7.275862068965517,0.3655651467932194,-0.07837061482066486,
6,4218.620689655172,-3793.8275862068967,100.0,0.0,8.0,0.38709490742978436,-0.16162159129325035,
6,4482.103448275862,-4103.310344827586,100.0,0.0,8.0,0.38709490742978436,-0.16162159129325035,
6,4957.413793103448,-4660.862068965517,100.0,0.0,8.0,0.38709490742978436,-0.16162159129325035,
6,5253.724137931034,-5009.448275862069,97.51724137931035,0.0,8.0,0.3628270300277672,-0.16619586156499536,
6,5734.551724137931,-5584.689655172414,0.0,100.0,8.0,-0.8210792318475859,-0.8294951478237308,
6,5892.0344827586205,-5794.758620689655,0.0,100.0,8.0,-0.8210792288959462,-0.829495150686296,
6,3961.1724137931033,-5768.586206896552,38.48275862068965,0.0,5.0,-0.26570388642929094,0.16924622367519485,
6,3841.2413793103447,-5659.482758620689,45.068965517241395,0.0,5.0,-0.20469447020508003,0.1580494652079895,
6,3316.0000000000014,-5462.517241379311,66.2758620689655,0.0,5.0,-0.007531846131295864,0.14453694995263897,
6,2941.9310344827586,-5405.9655172413795,0.0,100.0,5.0,-0.9753016395783553,-0.6060980952317844,
6,2778.862068965517,-5344.931034482759,4.586206896551718,0.0,5.0,-0.5811530150814055,0.261575496294541,
6,2523.793103448276,-5161.103448275862,35.586206896551744,0.0,5.0,-0.29252973712962416,0.17507574208858376,
6,2379.2413793103447,-4916.827586206896,74.13793103448279,0.0,5.0,0.06636964004568077,0.14982307209709167,
6,2249.7586206896553,-4491.6551724137935,88.82758620689654,0.0,5.0,0.20644482008322748,0.17034681083246558,
6,2099.5862068965516,-4097.0344827586205,5.172413793103456,20.689655172413595,5.0,-0.6343454102689234,0.10358833198201832,
