date,session_key,rpm,brake,speed,drs,throttle,n_gear,driver_number,meeting_key,x,y,z,driver,mds_x,mds_y
2024-04-07 05:39:29.170000+00:00,9496,10322,100,245,0,0,7,1,1232,-3711.0,-2480.0,846.0,1,-0.8985146401513732,-0.8393195438461285
2024-04-07 05:39:29.730000+00:00,9496,9871,0,234,0,55,6,1,1232,-3974.0,-2699.0,840.0,1,-0.011837488845627213,-0.21251807585702315
2024-04-07 05:39:30.170000+00:00,9496,10042,0,220,0,83,6,1,1232,-4177.0,-2745.0,835.0,1,0.2509824556109316,-0.259459068849056
2024-04-07 05:39:31.170000+00:00,9496,8996,100,209,0,0,6,1,1232,-4996.0,-2870.0,815.0,1,-0.9521460216302399,-0.5569628369208937
2024-04-07 05:39:31.931000+00:00,9496,8578,100,150,0,0,4,1,1232,-5232.0,-2863.0,806.0,1,-1.149706115661747,-0.014686502027872878
2024-04-07 05:39:32.611000+00:00,9496,7759,0,131,0,0,4,1,1232,-5498.0,-2759.0,799.0,1,-0.4420333901457425,0.588021542511157
2024-04-07 05:39:33.130000+00:00,9496,7711,0,125,0,34,4,1,1232,-5599.0,-2614.0,803.0,1,-0.13364146050575215,0.48206481143489077
2024-04-07 05:39:33.490000+00:00,9496,7959,0,128,0,49,4,1,1232,-5623.0,-2555.0,803.0,1,0.0005501508026366019,0.44290265441972604
2024-04-07 05:39:34.170000+00:00,9496,8861,0,145,0,73,4,1,1232,-5684.0,-2202.0,802.0,1,0.2209981914249842,0.3978946287562173
2024-04-07 05:39:34.610000+00:00,9496,10150,0,166,0,100,4,1,1232,-5695.0,-2117.0,801.0,1,0.4777296092549214,0.36232828851885945
2024-04-07 05:39:35.050000+00:00,9496,11139,0,181,0,100,4,1,1232,-5751.0,-1856.0,801.0,1,0.4777296092345978,0.3623282885409076
2024-04-07 05:39:35.490000+00:00,9496,12060,0,198,0,100,4,1,1232,-5791.0,-1673.0,801.0,1,0.4777296092547026,0.3623282885190965
2024-04-07 05:39:35.810000+00:00,9496,10730,0,201,0,100,4,1,1232,-5850.0,-1399.0,802.0,1,0.4777296092547908,0.36232828851900045
2024-04-07 05:39:36.170000+00:00,9496,11166,0,215,0,100,5,1,1232,-5882.0,-1249.0,803.0,1,0.43643796979943783,0.03676116151307222
2024-04-07 05:39:36.770000+00:00,9496,11776,0,229,0,100,5,1,1232,-5944.0,-962.0,808.0,1,0.43643796979943783,0.03676116151307222
2024-04-07 05:39:37.130000+00:00,9496,10678,0,238,0,100,6,1,1232,-5996.0,-722.0,814.0,1,0.4130767513899165,-0.2797329942611008
2024-04-07 05:39:37.530000+00:00,9496,10977,0,243,0,100,6,1,1232,-6048.0,-462.0,825.0,1,0.41307675138993444,-0.2797329942610891
2024-04-07 05:39:37.930000+00:00,9496,11184,0,248,0,100,6,1,1232,-6111.0,-125.0,842.0,1,0.41307675138993694,-0.2797329942610878
2024-04-07 05:39:38.451000+00:00,9496,11026,0,250,0,0,6,1,1232,-6144.0,162.0,855.0,1,-0.54054424908238,0.022546497544589716
2024-04-07 05:39:10.010000+00:00,9496,12173,0,236,0,100,5,11,1232,3955.0,-5761.0,594.0,11,0.4364379697994378,0.0367611615130723
2024-04-07 05:39:10.610000+00:00,9496,11245,0,229,0,0,5,11,1232,3717.0,-5566.0,599.0,11,-0.47659644849455607,0.3357547437602435
2024-04-07 05:39:11.090000+00:00,9496,10863,0,218,0,12,5,11,1232,3392.0,-5453.0,608.0,11,-0.37390375667742193,0.270151113456626
2024-04-07 05:39:11.570000+00:00,9496,10383,100,209,0,0,5,11,1232,3072.0,-5426.0,618.0,11,-1.0330318696399208,-0.2912612013544232
2024-04-07 05:39:12.371000+00:00,9496,9609,0,192,0,23,5,11,1232,2681.0,-5297.0,637.0,11,-0.2787711906759397,0.21555111010106573
2024-04-07 05:39:13.010000+00:00,9496,9627,0,185,0,61,5,11,1232,2422.0,-5022.0,656.0,11,0.06433077864958658,0.09221008906201464
2024-04-07 05:39:13.610000+00:00,9496,9948,0,190,0,85,5,11,1232,2322.0,-4744.0,668.0,11,0.29080782113356285,0.0533723885497236
2024-04-07 05:39:13.970000+00:00,9496,10287,0,198,0,100,5,11,1232,2283.0,-4609.0,674.0,11,0.4364379697994378,0.0367611615130723
2024-04-07 05:39:14.490000+00:00,9496,10461,0,208,0,30,5,11,1232,2177.0,-4247.0,692.0,11,-0.217250874607818,0.18497755694589757
2024-04-07 05:39:15.290000+00:00,9496,9725,0,192,0,12,5,11,1232,1958.0,-3937.0,710.0,11,-0.37390377733178853,0.27015105314903404
2024-04-07 05:39:15.930000+00:00,9496,9493,0,184,0,54,5,11,1232,1684.0,-3770.0,725.0,11,-0.00041309199805847563,0.10797254906644131
2024-04-07 05:39:16.770000+00:00,9496,10046,0,190,0,78,5,11,1232,1263.0,-3702.0,744.0,11,0.22398334790404262,0.0626408550494616
2024-04-07 05:39:17.090000+00:00,9496,9992,0,195,0,69,5,11,1232,965.0,-3680.0,754.0,11,0.13903378775618394,0.07690551053611056
2024-04-07 05:39:17.490000+00:00,9496,9472,100,190,0,0,5,11,1232,859.0,-3661.0,757.0,11,-1.03303149383785,-0.291262321736699
2024-04-07 05:39:18.210000+00:00,9496,8833,0,174,0,6,5,11,1232,497.0,-3490.0,759.0,11,-0.42530018600841946,0.3022822393967512
2024-04-07 05:39:18.811000+00:00,9496,8251,0,165,0,0,5,11,1232,289.0,-3290.0,756.0,11,-0.47659644774101845,0.3357547458360702
2024-04-07 05:39:19.251000+00:00,9496,8075,0,159,0,7,5,11,1232,169.0,-3084.0,753.0,11,-0.41674477258875514,0.29683705545616607
2024-04-07 05:39:19.850000+00:00,9496,8451,0,160,0,57,5,11,1232,124.0,-2872.0,747.0,11,0.027260116853690067,0.10092030027493586
2024-04-07 05:39:20.610000+00:00,9496,9035,0,172,0,71,5,11,1232,201.0,-2539.0,740.0,11,0.15782525990182392,0.07348117850219751
2024-04-07 05:39:21.090000+00:00,9496,9555,0,183,0,100,5,11,1232,320.0,-2243.0,740.0,11,0.4364379697994378,0.03676116151307236
2024-04-07 05:39:21.530000+00:00,9496,10388,0,197,0,100,5,11,1232,379.0,-2095.0,744.0,11,0.4364379697994378,0.03676116151307236
2024-04-07 05:39:22.090000+00:00,9496,10278,0,202,0,41,5,11,1232,463.0,-1823.0,759.0,11,-0.11892894969303783,0.14463690374467297
2024-04-07 05:39:22.450000+00:00,9496,10191,0,199,0,50,5,11,1232,450.0,-1576.0,777.0,11,-0.037128527482052504,0.11813700578329671
2024-04-07 05:39:23.130000+00:00,9496,10458,0,199,0,78,5,11,1232,200.0,-1177.0,810.0,11,0.22398334790407035,0.06264085504954116
2024-04-07 05:39:23.690000+00:00,9496,10818,0,204,0,89,5,11,1232,-42.0,-1025.0,829.0,11,0.3293206619261299,0.04863573567572342
2024-04-07 05:39:24.410000+00:00,9496,11443,0,220,0,100,5,11,1232,-281.0,-915.0,847.0,11,0.4364379697994379,0.036761161513072314
2024-04-07 05:39:24.930000+00:00,9496,11641,0,230,0,100,5,11,1232,-604.0,-792.0,865.0,11,0.4364379697994379,0.036761161513072314
2024-04-07 05:39:25.491000+00:00,9496,10926,0,241,0,100,6,11,1232,-1147.0,-701.0,880.0,11,0.4130767513899115,-0.27973299426110354
2024-04-07 05:39:25.851000+00:00,9496,11172,0,246,0,100,6,11,1232,-1297.0,-698.0,882.0,11,0.4130767513899641,-0.2797329942610715
2024-04-07 05:39:26.370000+00:00,9496,11450,0,255,0,100,6,11,1232,-1727.0,-733.0,879.0,11,0.41307675138992955,-0.27973299426109244
2024-04-07 05:39:26.690000+00:00,9496,11631,0,259,0,100,6,11,1232,-1838.0,-762.0,878.0,11,0.413076751389922,-0.27973299426109743
2024-04-07 05:39:27.210000+00:00,9496,10547,0,265,0,100,7,11,1232,-2285.0,-948.0,872.0,11,0.43091862480481413,-0.5937835603144346
2024-04-07 05:39:27.610000+00:00,9496,10655,0,269,0,100,7,11,1232,-2552.0,-1107.0,869.0,11,0.4309186260740818,-0.5937835597703809
2024-04-07 05:39:28.090000+00:00,9496,10842,0,274,0,100,7,11,1232,-2727.0,-1249.0,866.0,11,0.4309186280408709,-0.5937835589273447
2024-04-07 05:39:28.850000+00:00,9496,10967,0,276,0,100,7,11,1232,-3141.0,-1761.0,857.0,11,0.43091863187830953,-0.5937835572824799
2024-04-07 05:39:29.370000+00:00,9496,10954,0,279,0,73,7,11,1232,-3396.0,-2099.0,852.0,11,0.17936314255981126,-0.5771662676008026
2024-04-07 05:39:30.010000+00:00,9496,9752,100,257,0,0,7,11,1232,-3677.0,-2440.0,846.0,11,-0.9006629038569158,-0.8370890951998574
2024-04-07 05:39:30.930000+00:00,9496,9894,0,229,0,51,6,11,1232,-4155.0,-2742.0,836.0,11,-0.049507582997933126,-0.2037311505568778
2024-04-07 05:39:31.571000+00:00,9496,10138,0,225,0,94,6,11,1232,-4545.0,-2808.0,826.0,11,0.35522091241337994,-0.2732134661847825
2024-04-07 05:39:32.211000+00:00,9496,9863,100,199,0,0,6,11,1232,-4957.0,-2867.0,816.0,11,-0.9521466516413299,-0.5569618345407452
2024-04-07 05:39:32.811000+00:00,9496,9073,100,154,0,0,4,11,1232,-5253.0,-2861.0,805.0,11,-1.149549944048816,-0.01718025578855287
2024-04-07 05:39:33.330000+00:00,9496,8059,100,139,0,5,4,11,1232,-5402.0,-2823.0,800.0,11,-1.1233809558316503,-0.02168376418121175
2024-04-07 05:39:33.850000+00:00,9496,7819,0,130,0,9,4,11,1232,-5540.0,-2712.0,801.0,11,-0.35888363850524685,0.5606001264635604
2024-04-07 05:39:34.370000+00:00,9496,7950,0,127,0,43,4,11,1232,-5617.0,-2573.0,803.0,11,-0.05335210121546621,0.4574785378683224
2024-04-07 05:39:34.810000+00:00,9496,8453,0,134,0,61,4,11,1232,-5660.0,-2411.0,803.0,11,0.10973886190999313,0.41803649915700586
2024-04-07 05:39:35.290000+00:00,9496,9505,0,149,0,84,4,11,1232,-5683.0,-2215.0,802.0,11,0.3246503691309176,0.3822770065603925
2024-04-07 05:39:35.650000+00:00,9496,10431,0,160,0,100,4,11,1232,-5706.0,-2062.0,801.0,11,0.47772960923459784,0.3623282885409087
2024-04-07 05:39:35.970000+00:00,9496,10924,0,177,0,100,4,11,1232,-5735.0,-1930.0,801.0,11,0.4777296092345984,0.36232828854090715
2024-04-07 05:39:36.570000+00:00,9496,11074,0,199,0,100,4,11,1232,-5818.0,-1550.0,801.0,11,0.4777296092345975,0.36232828854090904
2024-04-07 05:39:36.970000+00:00,9496,10908,0,204,0,100,5,11,1232,-5858.0,-1364.0,802.0,11,0.4364379697994378,0.03676116151307249
2024-04-07 05:39:37.330000+00:00,9496,11409,0,219,0,100,5,11,1232,-5900.0,-1167.0,803.0,11,0.4364379697994378,0.03676116151307249
2024-04-07 05:39:37.690000+00:00,9496,11672,0,229,0,100,5,11,1232,-5971.0,-836.0,810.0,11,0.4364379697994378,0.03676116151307249
2024-04-07 05:39:38.251000+00:00,9496,10661,0,238,0,100,6,11,1232,-6014.0,-632.0,817.0,11,0.4130767513899615,-0.27973299426107334
2024-04-07 05:39:38.611000+00:00,9496,10934,0,241,0,100,6,11,1232,-6082.0,-292.0,833.0,11,0.41307675138991756,-0.2797329942611002
2024-04-07 05:39:39.131000+00:00,9496,10993,0,247,0,100,6,11,1232,-6129.0,-8.0,847.0,11,0.41307675138995825,-0.27973299426107495
2024-04-07 05:39:39.731000+00:00,9496,10181,100,237,0,0,6,11,1232,-6106.0,493.0,872.0,11,-0.9521483142453906,-0.5569591892413921
2024-04-07 05:39:17.970000+00:00,9496,11270,0,224,0,100,5,22,1232,4227.0,-6114.0,587.0,22,0.43643796979943783,0.036761161513072446
2024-04-07 05:39:18.571000+00:00,9496,11104,0,220,0,32,5,22,1232,3931.0,-5736.0,595.0,22,-0.19951978793201233,0.17694167120698653
2024-04-07 05:39:19.011000+00:00,9496,10457,0,214,0,19,5,22,1232,3729.0,-5574.0,598.0,22,-0.31355765141143116,0.23460389188426437
2024-04-07 05:39:19.491000+00:00,9496,10206,0,202,0,21,5,22,1232,3490.0,-5473.0,605.0,22,-0.2961961483645454,0.22494595484504046
2024-04-07 05:39:20.210000+00:00,9496,9761,0,194,0,2,5,22,1232,3138.0,-5431.0,616.0,22,-0.4595034683510192,0.3244320770891389
2024-04-07 05:39:20.890000+00:00,9496,9276,0,184,0,3,5,22,1232,2782.0,-5354.0,631.0,22,-0.45095461579348733,0.31883650558795207
2024-04-07 05:39:21.250000+00:00,9496,9177,0,179,0,6,5,22,1232,2627.0,-5258.0,640.0,22,-0.4253002171609529,0.3022821535360295
2024-04-07 05:39:21.810000+00:00,9496,8922,0,171,0,56,5,22,1232,2439.0,-5051.0,655.0,22,0.018023056332270776,0.1032194407101498
2024-04-07 05:39:22.250000+00:00,9496,9053,0,174,0,69,5,22,1232,2344.0,-4818.0,665.0,22,0.13903378775590583,0.07690551053528327
2024-04-07 05:39:22.770000+00:00,9496,9550,0,183,0,82,5,22,1232,2295.0,-4646.0,672.0,22,0.26208177605228,0.05717367361339451
2024-04-07 05:39:23.370000+00:00,9496,9666,0,190,0,48,5,22,1232,2182.0,-4260.0,691.0,22,-0.05540520373717392,0.12357140215361323
2024-04-07 05:39:24.170000+00:00,9496,9186,0,181,0,30,5,22,1232,1964.0,-3943.0,711.0,22,-0.21725087340775392,0.18497756089669162
2024-04-07 05:39:24.610000+00:00,9496,9122,0,176,0,31,5,22,1232,1714.0,-3782.0,723.0,22,-0.2083937461556255,0.18092005079234635
2024-04-07 05:39:25.171000+00:00,9496,9057,0,175,0,65,5,22,1232,1460.0,-3717.0,735.0,22,0.1015902364480711,0.08422461337810616
2024-04-07 05:39:25.651000+00:00,9496,9335,0,178,0,72,5,22,1232,1239.0,-3701.0,745.0,22,0.16723884846466644,0.07182552983621723
2024-04-07 05:39:26.171000+00:00,9496,9127,0,183,0,0,5,22,1232,1047.0,-3689.0,752.0,22,-0.4765964454820969,0.3357547520588862
2024-04-07 05:39:26.530000+00:00,9496,8574,100,179,0,0,5,22,1232,820.0,-3651.0,757.0,22,-1.0330316922054472,-0.29126173034207686
2024-04-07 05:39:26.970000+00:00,9496,10128,0,169,0,0,5,22,1232,591.0,-3552.0,759.0,22,-0.4765964490404127,0.3357547422565326
2024-04-07 05:39:27.370000+00:00,9496,9850,0,166,0,0,4,22,1232,476.0,-3473.0,759.0,22,-0.4420333888857589,0.5880215436641993
2024-04-07 05:39:27.890000+00:00,9496,9421,0,159,0,0,4,22,1232,254.0,-3241.0,755.0,22,-0.4420333964484866,0.5880215367433603
2024-04-07 05:39:28.490000+00:00,9496,9214,0,153,0,37,4,22,1232,166.0,-3075.0,752.0,22,-0.10692820899051159,0.4735213050299424
2024-04-07 05:39:29.170000+00:00,9496,9361,0,155,0,60,4,22,1232,128.0,-2786.0,745.0,22,0.1005610314015376,0.419907635069215
2024-04-07 05:39:29.730000+00:00,9496,9984,0,162,0,69,4,22,1232,198.0,-2548.0,740.0,22,0.18368648563717568,0.40417918165172606
2024-04-07 05:39:30.170000+00:00,9496,10597,0,172,0,79,4,22,1232,254.0,-2410.0,739.0,22,0.27735596555132097,0.38911289237497254
2024-04-07 05:39:31.170000+00:00,9496,9991,0,192,0,69,5,22,1232,469.0,-1707.0,767.0,22,0.13903378775633596,0.0769055105365627
2024-04-07 05:39:31.931000+00:00,9496,9825,0,187,0,59,5,22,1232,407.0,-1456.0,786.0,22,0.04577130472222643,0.0964703382115671
2024-04-07 05:39:32.611000+00:00,9496,10001,0,191,0,76,5,22,1232,152.0,-1138.0,814.0,22,0.20501683083505057,0.06556445713484342
2024-04-07 05:39:33.130000+00:00,9496,10671,0,197,0,89,5,22,1232,-87.0,-1004.0,833.0,22,0.32932066192612486,0.048635735675707996
2024-04-07 05:39:33.490000+00:00,9496,10669,0,202,0,89,5,22,1232,-179.0,-962.0,840.0,22,0.329320661926128,0.04863573567571788
2024-04-07 05:39:34.170000+00:00,9496,11275,0,218,0,100,5,22,1232,-694.0,-770.0,869.0,22,0.43643796979943783,0.036761161513072446
2024-04-07 05:39:34.610000+00:00,9496,11782,0,227,0,100,5,22,1232,-817.0,-745.0,873.0,22,0.43643796979943783,0.036761161513072446
2024-04-07 05:39:35.050000+00:00,9496,11648,0,235,0,100,5,22,1232,-1167.0,-701.0,881.0,22,0.43643796979943783,0.036761161513072446
2024-04-07 05:39:35.490000+00:00,9496,11131,0,243,0,100,6,22,1232,-1408.0,-700.0,882.0,22,0.413076751389956,-0.2797329942610762
2024-04-07 05:39:35.810000+00:00,9496,11245,0,249,0,100,6,22,1232,-1746.0,-737.0,879.0,22,0.41307675138994787,-0.2797329942610812
2024-04-07 05:39:36.170000+00:00,9496,11412,0,254,0,100,6,22,1232,-1923.0,-790.0,877.0,22,0.4130767513899219,-0.2797329942610974
2024-04-07 05:39:36.770000+00:00,9496,11175,0,262,0,100,6,22,1232,-2241.0,-925.0,873.0,22,0.4130767513899186,-0.27973299426109927
2024-04-07 05:39:37.130000+00:00,9496,10560,0,264,0,100,7,22,1232,-2482.0,-1061.0,869.0,22,0.4309186244628048,-0.5937835604610324
2024-04-07 05:39:37.530000+00:00,9496,10773,0,269,0,100,7,22,1232,-2715.0,-1239.0,866.0,22,0.4309186267072701,-0.5937835594989739
2024-04-07 05:39:37.930000+00:00,9496,10906,0,273,0,100,7,22,1232,-2970.0,-1532.0,861.0,22,0.43091862370171863,-0.5937835607872615
2024-04-07 05:39:38.451000+00:00,9496,10731,0,278,0,69,7,22,1232,-3168.0,-1798.0,856.0,22,0.14262061696244613,-0.5744210643469405
2024-04-07 05:39:38.931000+00:00,9496,10936,100,255,0,0,7,22,1232,-3465.0,-2186.0,850.0,22,-0.8985158543478291,-0.839318285481278
2024-04-07 05:39:39.451000+00:00,9496,10861,100,223,0,0,5,22,1232,-3661.0,-2421.0,847.0,22,-1.0330591092380734,-0.29117997938596446
2024-04-07 05:39:39.970000+00:00,9496,10489,0,209,0,0,5,22,1232,-3793.0,-2573.0,844.0,22,-0.47659644667844553,0.33575474876321704
2024-04-07 05:39:40.370000+00:00,9496,10299,0,203,0,25,5,22,1232,-4174.0,-2744.0,835.0,22,-0.2612796197939621,0.20643829195128538
2024-04-07 05:39:41.170000+00:00,9496,10612,0,205,0,81,5,22,1232,-4452.0,-2793.0,829.0,22,0.2525358619636103,0.0584954328971319
2024-04-07 05:39:41.570000+00:00,9496,10037,100,206,0,0,5,22,1232,-4848.0,-2855.0,819.0,22,-1.03302873134521,-0.29127055744052044
2024-04-07 05:39:42.130000+00:00,9496,9744,100,167,0,0,4,22,1232,-4995.0,-2869.0,815.0,22,-1.1495434831469291,-0.017280670585343785
2024-04-07 05:39:42.810000+00:00,9496,7990,100,138,0,0,4,22,1232,-5319.0,-2849.0,803.0,22,-1.1495311200863787,-0.0174722181480131
2024-04-07 05:39:43.290000+00:00,9496,7674,0,129,0,0,4,22,1232,-5455.0,-2794.0,800.0,22,-0.4420333996149537,0.5880215338456474
2024-04-07 05:39:43.970000+00:00,9496,7547,0,123,0,47,4,22,1232,-5580.0,-2649.0,802.0,22,-0.017461348329045407,0.4475963801211013
2024-04-07 05:39:44.490000+00:00,9496,8210,0,130,0,69,4,22,1232,-5666.0,-2362.0,803.0,22,0.1836864856371756,0.40417918165172606
2024-04-07 05:39:44.971000+00:00,9496,9323,0,145,0,80,4,22,1232,-5673.0,-2300.0,802.0,22,0.2867918206164756,0.3877141159690906
2024-04-07 05:39:45.651000+00:00,9496,10711,0,168,0,100,4,22,1232,-5722.0,-1983.0,801.0,22,0.4777296092345982,0.3623282885409079
2024-04-07 05:39:46.091000+00:00,9496,11606,0,187,0,100,4,22,1232,-5797.0,-1644.0,801.0,22,0.4777296092549462,0.3623282885188323
2024-04-07 05:39:47.050000+00:00,9496,11214,0,214,0,100,5,22,1232,-5887.0,-1229.0,803.0,22,0.43643796979943783,0.03676116151307229
